順位,タイトル,巻数,発売日
7801,通販で買った妖刀がガチだった～試し斬りしたら空間が裂けて異世界に飛ばされた挙句、伝説の勇者だと勘違いされて困っています～１,,2026-06-25
9990,追放勇者の優雅な生活~自由になったら俺だけの最愛天使も手に入った!~(5) (ヤングガンガンコミックス).,5,2026-06-25
11654,異世界ハーレムループ～繰り返される1日から脱出する為に抱きまくります～(10) (GG-COMICS),10,2026-06-25
12038,総特集 小林まこと　ー笑う闘魂！ー　(文藝別冊) (KAWADEムック),,2026-06-25
12276,最強魔術師の溺愛才女 ～元パートナーと復縁したら、二度と離してもらえなくなりました～（１） (echo),1,2026-06-25
13074,【単話】復讐の同窓会　第41話 (GG-COMICS),,2026-06-25
13347,コワモテお兄さんとうぶギャルくん（分冊版） 【第4話】 (＆.Emo comics),,2026-06-25
13543,白と黒 -妖蛇と身代わりのつがい-　下 (KiR comics),3,2026-06-25
14850,白と黒 -妖蛇と身代わりのつがい- 上 (KiR comics),1,2026-06-25
14931,私ですか？しがない脇役なのでお気になさらず。アンソロジー ～悪役令嬢編～ (comic LAKE),,2026-06-25
15016,ストロベリィ・ケイク 1 (マーガレットコミックス),1,2026-06-25
15201,怖くも愛おしい『ナニカ』に淫らにイカされる…。ホラーラブアンソロジー (ベビードールCOMICS),,2026-06-25
15664,わたしのお嫁くん　プチキス（４６） (Ｋｉｓｓコミックス),46,2026-06-25
17218,至福の殺し屋ごはん ： 2 (アクションコミックス),2,2026-06-25
17891,ワケあり紳士は激辛好きOLを×××で攻めて、愛でてやまない (ピンクシェリーコミックス),,2026-06-25
22087,マンガ・クイズつき『桃太郎電鉄2』で学ぶ47都道府県地理・歴史攻略 東日本編,,2026-06-25
22457,オルクセン王国史～野蛮なオークの国は、如何にして平和なエルフの国を焼き払うに至ったか～【分冊版】（ノヴァコミックス）１９,,2026-06-25
23196,大長編ドラえもん のび太の海底鬼岩城 愛蔵版セット: 初出完全復刻版付き (書籍扱いコミックス単行本),,2026-06-25
23652,溺れるアイスブルー（分冊版） 【第2話】 (＆.Emo comics),,2026-06-25
24663,山口くんはワルくない　ベツフレプチ（５３） (別冊フレンドコミックス),53,2026-06-25
24773,帝国機神ヴォルカミオン【分冊版】９ (ノヴァコミックス),,2026-06-25
24875,花見小路北日記 5 (マーガレットコミックス),5,2026-06-25
25781,黄昏のオメガ　上 (drap COMICS DX),1,2026-06-25
25995,はじめまして #初恋配信中 2巻 (デジタル版ヤングガンガンコミックス),2,2026-06-25
27376,夜を教えて千夜来くん 2 (マーガレットコミックス),2,2026-06-25
28329,惚れたはれたパンダ　プチデザ（７） (デザートコミックス),7,2026-06-25
28832,黄昏のオメガ　下 (drap COMICS DX),3,2026-06-25
29496,マンガ・クイズつき『桃太郎電鉄2』で学ぶ47都道府県地理・歴史攻略 西日本編,,2026-06-25
29586,お隣男子が弟ポジの一線を越えてくる (Charaコミックス),,2026-06-25
34690,犬なら喋るな跪け (Charaコミックス),,2026-06-25
37936,「先生、」（分冊版） 【第4話】 (＆.Emo comics),,2026-06-25
44869,おしえて執事くん　プチデザ（１２） (デザートコミックス),12,2026-06-25
46590,不老不死のお薬だしときますね１ (ノヴァコミックス),,2026-06-25
46695,秘密のいばら(5) (comic POOL),5,2026-06-25
53745,メルティング・アウトライン (on BLUE comics),,2026-06-25
81196,今日から使える異世界恋愛マニュアル(21) (GG-COMICS),21,2026-06-25
139143,モブ高生の俺でも冒険者になればリア充になれますか？８　【冒険者ライセンスカード３種付Amazon特装版】,,2026-06-25
—,「あのとき助けていただいたモンスター娘です。」異世界おっさん教師 突然のモテ期に困惑する（４） (GANMA!),4,2026-06-25
—,恋する（おとめ）の作り方: 12【イラスト特典付】 (comic POOL),,2026-06-25
—,僕の可愛い婚約者の為ならば。【単行本版】VI (素敵なロマンス　ファンタジー),,2026-06-25
—,あんたの相棒はオレなんで！【単行本版】2 (BL宣言),,2026-06-25
—,私を振った人の子作り相手に命ぜられました【単行本版】3【電子書店限定特典付き】 (素敵なロマンス),,2026-06-25
—,田舎で初エッチ！ 誰にも言わないひと夏の経験アンソロジーコミック(2) (アクションコミックス),2,2026-06-25
—,血が怖いけど献血に行った話: 4コマ・献血編 こみちゃん絵日記マンガ,,2026-06-25
—,うちの学校は様子がおかしい: 動物の学校編1 こみちゃん絵日記マンガ,,2026-06-25
—,勇者のヘキが強すぎる！1,,2026-06-25
—,ケツバットされた尻、こうなる: 動物の学校編2 こみちゃん絵日記マンガ,,2026-06-25
