順位,タイトル,巻数,発売日
23971,絶深海のソラリス 1 (1) (ヤングチャンピオンコミックス),1,2026-08-27
24870,細胞神曲-Cell of Empireo.-A certain “0.5”　2 (MFコミックス　ジーンシリーズ),2,2026-08-27
26262,ゲームセンターのこころ　１巻 (まんがタイムＫＲコミックス),1,2026-08-27
27271,アメと傷２　引退勇者は拾われエルフと復讐の旅に出る (電撃コミックスNEXT),,2026-08-27
28000,初凪ヒメリウム　１ (まんがタイムKRコミックス),1,2026-08-27
29417,フルボイス！　２巻 (まんがタイムＫＲコミックス),2,2026-08-27
32472,殿様武芸帳 一 (電撃コミックスNEXT),,2026-08-27
33614,【電子版】月刊コミック 電撃大王 2026年10月号 [雑誌] 【電子版】電撃大王,,2026-08-27
33701,接客修行!! 菩薩ちゃん ： 1 (アクションコミックス),1,2026-08-27
49904,皇帝の隠し子の令嬢は暴れん坊公爵令息の手綱を握る。 1 (1) (プリンセスコミックス),1,2026-08-27
50058,私はサキュバスじゃありません1 (電撃コミックスNEXT),1,2026-08-27
50777,溺れるアイスブルー（分冊版） 【第3話】 (＆.Emo comics),,2026-08-27
52418,デリバリードクター～元天才外科医の訪問カルテ～ ： 3 (アクションコミックス),3,2026-08-27
53430,雇われ悪役令嬢は国外追放をご所望です! 上 (上) (プリンセスコミックス),1,2026-08-27
53431,雇われ悪役令嬢は国外追放をご所望です! 下 (下) (プリンセスコミックス),3,2026-08-27
54491,【電子版】月刊コミックキューン 2026年10月号 [雑誌],,2026-08-27
98323,私が女性用風俗を利用した結果。 （5） (マンガよもんが),5,2026-08-27
234816,敵国の魔導士様を即落ちさせてしまいました　～死神と呼ばれた男が絶倫童貞だった話～【第５話】 敵国の魔導士様を即落ちさせてしまいました　～死神と呼ばれた男が絶倫童貞だった話～【単話】 (ピュールコミックス),,2026-08-27
—,悪役令嬢の兄に転生しました【電子単行本】　9 (ヤングチャンピオン・コミックス),,2026-08-27
—,死にたいと言ってください ―保健所こころの支援係― ： 7 (アクションコミックス),,2026-08-27
—,カラオケで歌うおねえさんといっしょ　3 (MFC　キューンシリーズ),3,2026-08-27
—,悪役令嬢覇王伝　転生したら身長245cm体重210kgの恵体でした。だから無双します　1 (MFC　ジーンピクシブシリーズ),1,2026-08-27
—,HONKOWA霊障ファイル 『病院恐怖譚』特集 (ASスペシャル),,2026-08-27
—,ぬぽぬぽしちゃおっ: セラフィンコミックス,,2026-08-27
