順位,タイトル,巻数,発売日
3763,朧の花嫁～かりそめの婚約は、青く、甘く～ 5 (Only Lips comicsめちゃコミックオリジナル),5,2026-09-10
3855,ねこねこ日本史（１８）,18,2026-09-10
4080,スパダリ王子様の狂い愛（２） (異世界フラワーコミックス),2,2026-09-10
4090,勇者パーティーを追放された精霊術士 最強級に覚醒した不遇職、真の仲間と五大ダンジョンを制覇する（３） (角川コミックス・エース),3,2026-09-10
4178,空賊ハックと蒸気の姫 6巻 (ブレイドコミックス),6,2026-09-10
5065,逃亡賢者(候補)のぶらり旅 ～召喚されましたが、逃げ出して安寧の地探しを楽しみます～（２） (角川コミックス・エース),2,2026-09-10
5209,派遣戦士 山田のり子(25) (アクションコミックス),25,2026-09-10
5485,狼とランドセル～S級採集家と転生娘のダンジョンご飯～ 2巻 (ブレイドコミックス),2,2026-09-10
5871,さようなら、エデン。 (10) (フラワーコミックスα),10,2026-09-10
5976,ご主人様とゆく異世界サバイバル！ 【単話版】(63) (コミックライド),63,2026-09-10
6671,腐男子召喚～異世界で神獣にハメられました～ 分冊版 ： 72 (コミックマージナル),72,2026-09-10
7088,好きのひとつも言えないくせに (1) (フラワーコミックス α),1,2026-09-10
7136,花城院家の嫁取り (1) (フラワーコミックス α),1,2026-09-10
7228,俺の可愛い弟は【第13話】【特典付き】 【単話】俺の可愛い弟は (フルールコミックス),,2026-09-10
7292,手のひらの天国 ： 1 (アクションコミックス),1,2026-09-10
7324,輪廻婚~大正ロマン恋慕~ (1) (フラワーコミックス α),1,2026-09-10
7405,木更津くんの××が見たい　１４ (donna COMICS(ドンナ・コミックス)),14,2026-09-10
8375,拗らせ御曹司は懐かない (1) (フラワーコミックス α),1,2026-09-10
8835,このたび鬼上司の秘書になりまして 6 (Only Lips comicsめちゃコミックオリジナル),6,2026-09-10
9071,嘘と最愛の品格-命果てるまで愛を誓いますか?- (1) (フラワーコミックスα),1,2026-09-10
9318,CLAMP PREMIUM COLLECTION ANGELIC LAYER (5),5,2026-09-10
10896,貴女にかまう暇はないと言われた侯爵令嬢の幸せすぎる末路【第１１話】 貴女にかまう暇はないと言われた侯爵令嬢の幸せすぎる末路【単話】 (ピュールコミックスピュア),,2026-09-10
12262,美味の異国飯 ： 3 (アクションコミックス),3,2026-09-10
12738,からだと心を守る! はたらく細胞 病気を学べる図鑑 (講談社まんがで学べるシリーズ),,2026-09-10
12785,脱法テイマーの成り上がり冒険譚 ～Sランク美少女冒険者が俺の獣魔になっテイマす～【単話版】 第46話 (コミックライド),1,2026-09-10
13568,冷酷参謀の夫婦円満計画※なお、遂行まで十年【第１７話】 冷酷参謀の夫婦円満計画※なお、遂行まで十年【単話】 (ピュールコミックスピュア),,2026-09-10
15215,ギルドの受付嬢は定時上がりの夢を見る@COMIC 第2巻【電子書籍限定描き下ろしマンガ付き】 (コロナ・コミックス),2,2026-09-10
15309,百雌繚乱 俺のアソコを狙う百人のメス 5 (5巻) (YKコミックス),5,2026-09-10
15447,なつめとなつめ more Perfume ２ (コミックELMO),2,2026-09-10
18362,追放された最弱庶民の成り上がりハーレム！ 『不死身』のスキルで最強をめざし、見下したやつにざまぁします！(3) (RK COMICS COMIC異世界ハーレム),3,2026-09-10
21667,お前は俺のモノだろ？　～俺様社長の独占溺愛～【第２４話】 お前は俺のモノだろ？　～俺様社長の独占溺愛～【単話】 (ピュールコミックスピュア),,2026-09-10
23274,俺の方が先に好きだったので。【単行本版／電子限定描き下ろしマンガ付】 俺の方が先に好きだったので。【単行本版】 (KiR comics),3,2026-09-10
23971,【単話】復讐の同窓会　第44話 (GG-COMICS),,2026-09-10
24199,放課後、五年ぶりのキスをして 下 (kanonmia comics),3,2026-09-10
24394,放課後、五年ぶりのキスをして 上 (kanonmia comics),1,2026-09-10
24667,ファントムルース～魔女が夢見た最後の楽園～(話売り)　#8 (プリンセス・コミックス),8,2026-09-10
27706,何がために騎士は立つ （２） (角川コミックス・エース),2,2026-09-10
30354,猫と手 2巻 (ブレイドコミックス ピクシブシリーズ),2,2026-09-10
30748,スカッと！芹沢くん(33) (コミックなにとぞ),33,2026-09-10
30913,煽ってきたのは君のほうでしょ？　２ (donna COMICS(ドンナ・コミックス)),2,2026-09-10
31999,はちみつにあまがみ (マージナルコミックス),,2026-09-10
33962,秘めやかな恋の訪れ (ハーレクインコミックス・キララ),,2026-09-10
34479,海運王とかりそめの新妻 (ハーレクインコミックス・キララ),,2026-09-10
34991,娯楽革命～歌と踊りが禁止の異世界で、彼女は舞台の上に立つ～@COMIC 第2巻 (コロナ・コミックス),2,2026-09-10
35501,煌燿国後宮譚 黒衣の守護【単話】（２８） (フラワーコミックスα),28,2026-09-10
36881,やさぐれ執事Vtuberとネガティブポンコツ令嬢Vtuberの虚実混在な配信生活@COMIC 第1巻 (コロナ・コミックス),1,2026-09-10
39680,退魔師転生 ～過酷なエロゲ世界でキツネ顔の関西弁な性悪男はどないすりゃええですか？～ 第3話【単話版】 退魔師転生 ～過酷なエロゲ世界でキツネ顔の関西弁な性悪男はどないすりゃええですか？～【単話版】 (コミックライド),,2026-09-10
40830,花嫁は茨の森でまどろむ (ハーレクインコミックス・キララ),,2026-09-10
41152,爆乳たちに追放されたが戻れと言われても、もう遅……戻りましゅぅぅ！ 第20話【単話版】 爆乳たちに追放されたが戻れと言われても、もう遅……戻りましゅぅぅ！ 【単話版】 (コミックライド),,2026-09-10
45138,億万長者と穢れなき花嫁 (ハーレクインコミックス・キララ),,2026-09-10
54821,魔王様、溺愛しすぎです！@COMIC 第2巻 (コロナ・コミックス),2,2026-09-10
54850,魔導具師ダリヤはうつむかない ～Dahliya Wilts No More～【分冊版】 75巻 (ブレイドコミックス),75,2026-09-10
69856,別養黒蓮花皇帝当替身～ＢＥ回避のための腹黒皇帝育成計画～　分冊版（１） (ハニーミルクコミックス),1,2026-09-10
78922,ハイスクール・オーラバスター・エンゲイジ（６） (フラワーコミックス),6,2026-09-10
116122,地域の相楽さん（７） (フラワーコミックスα),7,2026-09-10
—,火の神さまの掃除人ですが、いつの間にか花嫁として溺愛されています（９） (やわらかスピリッツ女子部),9,2026-09-10
—,未熟なおまめが育つまで～初イキしちゃう敏感指導～【単行本版】4【電子限定特典付き】 (恋愛宣言),,2026-09-10
